Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
16/2/2008;19:21:00;3.280;0.222;233.690;14.000;0.000;0.000;17.000
16/2/2008;22:41:00;2.616;0.090;238.650;11.000;0.000;0.000;18.000
17/2/2008;02:01:00;0.600;0.066;246.990;2.400;0.000;0.000;0.000
17/2/2008;05:21:00;0.226;0.000;245.740;1.000;0.000;0.000;0.000
17/2/2008;08:41:00;0.302;0.076;243.070;1.200;0.000;1.000;0.000
17/2/2008;12:01:00;1.244;0.196;238.400;6.400;0.000;0.000;0.000
17/2/2008;15:21:00;1.544;0.168;243.040;6.400;0.000;1.000;18.000
17/2/2008;18:41:00;2.022;0.054;236.810;8.600;0.000;0.000;0.000
17/2/2008;22:01:00;1.552;0.000;237.920;6.600;0.000;0.000;0.000
18/2/2008;01:21:00;0.416;0.236;242.140;2.000;0.000;1.000;0.000
18/2/2008;04:41:00;0.236;0.000;244.520;1.000;0.000;0.000;0.000
18/2/2008;08:01:00;1.686;0.000;242.200;6.800;0.000;0.000;18.000
18/2/2008;11:21:00;1.284;0.000;239.120;5.200;0.000;0.000;17.000
18/2/2008;14:41:00;0.326;0.126;245.800;1.400;0.000;0.000;0.000
18/2/2008;18:01:00;0.392;0.104;240.950;1.600;0.000;0.000;0.000
18/2/2008;21:21:00;2.916;0.000;240.410;12.200;0.000;0.000;18.000
19/2/2008;00:41:00;0.262;0.000;245.370;1.000;0.000;0.000;0.000
19/2/2008;04:01:00;0.264;0.000;243.770;1.000;0.000;0.000;0.000
19/2/2008;07:21:00;0.774;0.134;242.370;3.400;0.000;1.000;0.000
19/2/2008;10:41:00;1.416;0.118;237.670;6.000;1.000;2.000;17.000
19/2/2008;14:01:00;1.338;0.000;241.040;5.400;0.000;0.000;18.000
19/2/2008;17:21:00;1.018;0.066;242.300;4.200;0.000;0.000;0.000
19/2/2008;20:41:00;1.434;0.058;238.130;6.000;0.000;0.000;0.000
20/2/2008;00:01:00;0.312;0.074;246.670;1.200;0.000;0.000;0.000
20/2/2008;03:21:00;0.232;0.000;247.500;1.000;0.000;0.000;0.000
20/2/2008;06:41:00;0.414;0.000;244.900;1.600;0.000;0.000;0.000
20/2/2008;10:01:00;1.342;0.000;237.340;5.600;0.000;0.000;17.000
20/2/2008;13:21:00;0.634;0.084;242.790;2.600;0.000;0.000;0.000
20/2/2008;16:41:00;3.070;0.132;241.000;12.600;0.000;38.000;0.000
20/2/2008;20:01:00;5.190;0.254;238.050;21.800;1.000;37.000;0.000
20/2/2008;23:21:00;1.494;0.106;244.560;6.000;1.000;2.000;18.000
21/2/2008;02:41:00;0.304;0.108;245.210;1.200;0.000;1.000;0.000
21/2/2008;06:01:00;0.234;0.000;244.750;1.000;0.000;0.000;0.000
21/2/2008;09:21:00;1.336;0.054;237.770;5.600;0.000;0.000;17.000
21/2/2008;12:41:00;1.382;0.090;240.760;5.600;0.000;0.000;18.000
21/2/2008;16:01:00;0.562;0.206;243.100;2.600;0.000;0.000;0.000
21/2/2008;19:21:00;1.872;0.080;237.410;7.800;0.000;0.000;0.000
21/2/2008;22:41:00;1.776;0.132;241.150;7.400;0.000;0.000;0.000
22/2/2008;02:01:00;1.404;0.090;242.160;5.800;0.000;0.000;18.000
22/2/2008;05:21:00;0.332;0.100;242.410;1.400;0.000;0.000;0.000
22/2/2008;08:41:00;1.872;0.072;236.890;7.800;2.000;2.000;17.000
22/2/2008;12:01:00;0.464;0.070;242.370;2.200;0.000;0.000;0.000
22/2/2008;15:21:00;1.362;0.000;243.570;5.600;0.000;0.000;18.000
22/2/2008;18:41:00;0.656;0.064;237.480;2.800;0.000;1.000;0.000
22/2/2008;22:01:00;0.578;0.000;242.080;2.400;0.000;0.000;0.000
23/2/2008;01:21:00;0.292;0.058;239.970;1.200;0.000;0.000;0.000
23/2/2008;04:41:00;0.224;0.000;242.390;1.000;0.000;0.000;0.000
23/2/2008;08:01:00;1.340;0.148;238.190;6.000;0.000;1.000;0.000
23/2/2008;11:21:00;0.372;0.000;236.580;1.600;0.000;1.000;0.000
23/2/2008;14:41:00;0.390;0.122;242.230;1.600;1.000;0.000;0.000
23/2/2008;18:01:00;2.756;0.000;234.710;11.600;0.000;0.000;17.000
23/2/2008;21:21:00;1.682;0.058;237.250;7.000;0.000;0.000;18.000
24/2/2008;00:41:00;1.296;0.046;241.230;5.200;0.000;0.000;18.000
24/2/2008;04:01:00;1.388;0.062;242.930;5.600;0.000;0.000;18.000
24/2/2008;07:21:00;4.404;0.000;237.060;18.600;37.000;0.000;18.000
24/2/2008;10:41:00;1.402;0.182;235.590;6.000;0.000;0.000;17.000
24/2/2008;14:01:00;0.312;0.110;241.120;1.400;0.000;0.000;0.000
24/2/2008;17:21:00;0.454;0.320;237.750;2.200;0.000;2.000;0.000
24/2/2008;20:41:00;0.382;0.222;239.070;1.800;0.000;1.000;0.000
25/2/2008;00:01:00;0.220;0.000;244.500;0.800;0.000;0.000;0.000
25/2/2008;03:21:00;0.212;0.000;239.940;0.800;0.000;0.000;0.000
25/2/2008;06:41:00;0.216;0.000;241.970;0.800;0.000;0.000;0.000
25/2/2008;10:01:00;0.316;0.102;238.550;1.400;0.000;0.000;0.000
25/2/2008;13:21:00;0.214;0.000;240.580;0.800;0.000;0.000;0.000
25/2/2008;16:41:00;1.290;0.000;241.310;5.200;0.000;0.000;17.000
25/2/2008;20:01:00;0.312;0.098;238.170;1.400;0.000;0.000;0.000
25/2/2008;23:21:00;0.290;0.080;241.880;1.200;0.000;0.000;0.000
26/2/2008;02:41:00;1.388;0.084;239.980;5.800;0.000;1.000;18.000
26/2/2008;06:01:00;0.390;0.222;239.150;1.800;0.000;1.000;0.000
26/2/2008;09:21:00;0.278;0.080;234.600;1.200;0.000;1.000;0.000
26/2/2008;12:41:00;0.212;0.000;240.050;0.800;0.000;0.000;0.000
26/2/2008;16:01:00;0.296;0.056;240.640;1.400;0.000;0.000;0.000
26/2/2008;19:21:00;0.206;0.000;235.820;0.800;0.000;0.000;0.000
26/2/2008;22:41:00;0.382;0.204;239.070;1.800;0.000;0.000;0.000
27/2/2008;02:01:00;0.214;0.000;240.370;0.800;0.000;0.000;0.000
27/2/2008;05:21:00;0.212;0.000;240.240;0.800;0.000;0.000;0.000
27/2/2008;08:41:00;0.290;0.054;241.000;1.400;0.000;0.000;0.000
27/2/2008;12:01:00;1.236;0.000;236.120;5.200;0.000;0.000;17.000
27/2/2008;15:21:00;0.394;0.222;243.090;1.800;0.000;0.000;0.000
27/2/2008;18:41:00;0.276;0.062;233.700;1.200;0.000;0.000;0.000
27/2/2008;22:01:00;0.208;0.000;237.100;0.800;0.000;0.000;0.000
28/2/2008;01:21:00;0.214;0.000;242.390;0.800;0.000;0.000;0.000
28/2/2008;04:41:00;0.222;0.000;241.950;0.800;0.000;0.000;0.000
28/2/2008;08:01:00;0.310;0.096;237.010;1.400;0.000;0.000;0.000
28/2/2008;11:21:00;0.208;0.000;237.060;0.800;0.000;0.000;0.000
28/2/2008;14:41:00;0.288;0.082;242.080;1.200;0.000;0.000;0.000
28/2/2008;18:01:00;0.284;0.070;237.450;1.200;0.000;0.000;0.000
28/2/2008;21:21:00;0.232;0.000;238.140;1.200;0.000;0.000;0.000
29/2/2008;00:41:00;0.398;0.238;242.420;1.800;0.000;1.000;0.000
29/2/2008;04:01:00;0.290;0.096;240.620;1.200;0.000;1.000;0.000
29/2/2008;07:21:00;0.210;0.000;238.050;0.800;0.000;0.000;0.000
29/2/2008;10:41:00;1.798;0.000;236.830;7.600;0.000;1.000;17.000
29/2/2008;14:01:00;1.646;0.066;238.810;6.800;0.000;1.000;18.000
29/2/2008;17:21:00;0.648;0.182;233.740;2.800;0.000;0.000;0.000
29/2/2008;20:41:00;0.562;0.060;234.570;2.400;0.000;0.000;0.000
1/3/2008;00:01:00;0.588;0.080;242.200;2.400;0.000;0.000;0.000
1/3/2008;03:21:00;1.674;0.092;240.170;6.800;0.000;0.000;18.000
1/3/2008;06:41:00;0.508;0.000;240.680;2.000;0.000;0.000;0.000
1/3/2008;10:01:00;0.502;0.000;239.510;2.000;0.000;0.000;0.000
1/3/2008;13:21:00;1.664;0.092;239.850;6.800;0.000;0.000;18.000
1/3/2008;16:41:00;0.492;0.000;237.660;2.000;0.000;0.000;0.000
1/3/2008;20:01:00;3.868;0.066;236.140;16.400;0.000;38.000;0.000
1/3/2008;23:21:00;1.706;0.080;240.330;7.000;0.000;0.000;18.000
2/3/2008;02:41:00;0.296;0.076;242.130;1.200;0.000;0.000;0.000
2/3/2008;06:01:00;0.304;0.098;242.810;1.200;0.000;1.000;0.000
2/3/2008;09:21:00;0.758;0.308;238.140;3.400;0.000;1.000;0.000
2/3/2008;12:41:00;0.336;0.082;237.550;1.400;0.000;1.000;0.000
2/3/2008;16:01:00;2.292;0.000;236.970;10.000;0.000;25.000;0.000
2/3/2008;19:21:00;1.334;0.084;236.380;5.600;0.000;0.000;17.000
2/3/2008;22:41:00;0.600;0.104;240.810;2.400;0.000;0.000;0.000
3/3/2008;02:01:00;0.768;0.334;241.420;3.400;0.000;2.000;0.000
3/3/2008;05:21:00;1.642;0.080;239.440;6.800;0.000;2.000;18.000
3/3/2008;08:41:00;0.636;0.180;236.980;2.800;0.000;1.000;0.000
3/3/2008;12:01:00;0.574;0.088;240.900;2.400;0.000;1.000;0.000
3/3/2008;15:21:00;1.718;0.100;243.080;7.000;0.000;0.000;18.000
3/3/2008;18:41:00;0.652;0.204;235.930;2.800;0.000;1.000;0.000
3/3/2008;22:01:00;0.570;0.000;237.010;2.400;0.000;0.000;0.000
4/3/2008;01:21:00;0.504;0.000;240.660;2.000;0.000;0.000;0.000
4/3/2008;04:41:00;0.508;0.000;241.720;2.000;0.000;0.000;0.000
4/3/2008;08:01:00;1.520;0.000;243.540;6.200;0.000;0.000;0.000
4/3/2008;11:21:00;0.482;0.078;237.980;2.200;0.000;0.000;0.000
4/3/2008;14:41:00;0.508;0.098;242.030;2.200;0.000;0.000;0.000
4/3/2008;18:01:00;2.182;0.000;240.800;9.000;0.000;4.000;17.000
4/3/2008;21:21:00;1.464;0.190;241.190;6.000;0.000;1.000;18.000
5/3/2008;00:41:00;0.312;0.100;243.150;1.400;0.000;2.000;0.000
5/3/2008;04:01:00;0.224;0.000;244.920;0.800;0.000;0.000;0.000
5/3/2008;07:21:00;0.326;0.110;244.360;1.400;0.000;0.000;0.000
5/3/2008;10:41:00;0.214;0.000;240.540;0.800;0.000;0.000;0.000
5/3/2008;14:01:00;1.626;0.224;240.650;6.800;0.000;1.000;18.000
5/3/2008;17:21:00;1.582;0.000;240.440;6.600;0.000;5.000;18.000
5/3/2008;20:41:00;1.650;0.048;237.680;6.800;0.000;0.000;0.000
6/3/2008;00:01:00;1.406;0.104;242.350;5.800;0.000;0.000;0.000
6/3/2008;03:21:00;1.394;0.072;242.710;5.800;0.000;0.000;0.000
6/3/2008;06:41:00;6.598;0.078;235.790;28.000;0.000;0.000;17.000
6/3/2008;10:01:00;2.390;0.052;240.110;9.800;0.000;0.000;18.000
6/3/2008;13:21:00;1.370;0.096;242.270;5.600;0.000;0.000;0.000
6/3/2008;16:41:00;1.458;0.218;241.920;6.000;0.000;2.000;0.000
6/3/2008;20:01:00;1.300;0.054;236.930;5.400;0.000;0.000;0.000
6/3/2008;23:21:00;0.220;0.000;245.120;0.800;0.000;0.000;0.000
7/3/2008;02:41:00;0.298;0.082;245.420;1.200;0.000;0.000;0.000
7/3/2008;06:01:00;0.224;0.000;241.350;1.000;0.000;0.000;0.000
7/3/2008;09:21:00;1.328;0.054;237.570;5.600;0.000;0.000;17.000
7/3/2008;12:41:00;1.534;0.316;240.520;6.400;0.000;2.000;18.000
7/3/2008;16:01:00;0.510;0.246;242.470;2.400;0.000;1.000;0.000
7/3/2008;19:21:00;0.264;0.000;236.940;1.200;0.000;0.000;0.000
7/3/2008;22:41:00;2.142;0.000;240.620;8.800;0.000;0.000;0.000
8/3/2008;02:01:00;0.270;0.000;245.180;1.200;0.000;0.000;0.000
8/3/2008;05:21:00;0.338;0.100;241.160;1.400;0.000;0.000;0.000
8/3/2008;08:41:00;0.270;0.000;243.590;1.200;0.000;0.000;0.000
8/3/2008;12:01:00;0.342;0.110;244.080;1.400;0.000;0.000;0.000
8/3/2008;15:21:00;1.710;0.114;242.650;7.000;0.000;0.000;18.000
8/3/2008;18:41:00;2.460;0.000;239.270;10.200;0.000;0.000;17.000
8/3/2008;22:01:00;2.022;0.124;238.060;8.400;0.000;0.000;0.000
9/3/2008;01:21:00;1.098;0.000;244.350;4.800;1.000;0.000;0.000
9/3/2008;04:41:00;0.326;0.078;240.720;1.400;0.000;0.000;0.000
9/3/2008;08:01:00;0.418;0.208;240.410;1.800;0.000;0.000;0.000
9/3/2008;11:21:00;0.406;0.106;239.660;1.800;0.000;0.000;0.000
9/3/2008;14:41:00;2.216;0.148;243.600;9.400;2.000;2.000;19.000
9/3/2008;18:01:00;0.716;0.054;236.200;3.000;0.000;1.000;0.000
9/3/2008;21:21:00;2.940;0.000;238.460;12.400;0.000;0.000;0.000
10/3/2008;00:41:00;0.358;0.106;245.870;1.400;0.000;0.000;0.000
10/3/2008;04:01:00;0.378;0.116;244.300;1.600;0.000;0.000;0.000
10/3/2008;07:21:00;3.928;0.106;237.310;16.400;0.000;0.000;17.000
10/3/2008;10:41:00;1.350;0.056;238.690;5.600;0.000;0.000;18.000
10/3/2008;14:01:00;0.250;0.000;243.760;1.000;0.000;0.000;0.000
10/3/2008;17:21:00;0.416;0.208;241.960;1.800;0.000;0.000;0.000
10/3/2008;20:41:00;2.544;0.158;239.080;10.600;0.000;1.000;18.000
11/3/2008;00:01:00;0.986;0.068;244.110;4.000;0.000;2.000;0.000
11/3/2008;03:21:00;0.296;0.090;244.620;1.200;0.000;1.000;0.000
11/3/2008;06:41:00;2.348;0.194;241.250;11.400;0.000;1.000;0.000
11/3/2008;10:01:00;0.642;0.110;237.580;3.000;0.000;1.000;0.000
11/3/2008;13:21:00;1.848;0.132;239.180;8.200;0.000;1.000;18.000
11/3/2008;16:41:00;0.262;0.000;241.760;1.200;0.000;0.000;0.000
11/3/2008;20:01:00;3.562;0.208;234.400;15.200;0.000;1.000;17.000
11/3/2008;23:21:00;1.394;0.000;243.300;5.600;0.000;0.000;18.000
12/3/2008;02:41:00;1.306;0.000;242.520;5.400;0.000;0.000;18.000
12/3/2008;06:01:00;0.462;0.274;244.220;2.200;0.000;2.000;0.000
12/3/2008;09:21:00;1.372;0.082;241.750;5.600;0.000;2.000;18.000
12/3/2008;12:41:00;0.314;0.062;239.880;1.400;0.000;0.000;0.000
12/3/2008;16:01:00;0.318;0.076;244.310;1.400;0.000;0.000;0.000
12/3/2008;19:21:00;2.508;0.058;235.940;10.600;0.000;2.000;0.000
12/3/2008;22:41:00;1.420;0.000;239.190;5.800;2.000;0.000;17.000
13/3/2008;02:01:00;0.316;0.102;241.330;1.400;0.000;0.000;0.000
13/3/2008;05:21:00;1.372;0.060;241.770;5.600;0.000;0.000;18.000
13/3/2008;08:41:00;1.050;0.092;242.260;4.200;0.000;0.000;0.000
13/3/2008;12:01:00;0.360;0.074;239.790;1.400;0.000;1.000;0.000
13/3/2008;15:21:00;0.444;0.264;239.040;2.200;0.000;2.000;0.000
13/3/2008;18:41:00;3.130;0.000;233.690;13.400;37.000;0.000;0.000
13/3/2008;22:01:00;2.142;0.312;235.590;9.800;0.000;22.000;0.000
14/3/2008;01:21:00;0.212;0.062;241.030;0.800;0.000;0.000;0.000
14/3/2008;04:41:00;1.380;0.000;240.000;5.600;0.000;0.000;19.000
14/3/2008;08:01:00;3.568;0.056;234.310;15.400;0.000;0.000;17.000
14/3/2008;11:21:00;2.320;0.438;239.050;10.000;0.000;0.000;17.000
14/3/2008;14:41:00;1.544;0.000;245.030;6.200;2.000;2.000;18.000
14/3/2008;18:01:00;1.510;0.048;240.650;6.200;0.000;3.000;18.000
14/3/2008;21:21:00;3.300;0.224;238.780;14.400;0.000;30.000;0.000
15/3/2008;00:41:00;0.332;0.104;243.960;1.400;0.000;0.000;0.000
15/3/2008;04:01:00;0.228;0.000;243.310;1.000;0.000;0.000;0.000
15/3/2008;07:21:00;0.296;0.066;240.840;1.200;0.000;0.000;0.000
15/3/2008;10:41:00;1.480;0.000;238.120;6.200;0.000;0.000;17.000
15/3/2008;14:01:00;2.142;0.192;241.870;8.800;0.000;2.000;18.000
15/3/2008;17:21:00;0.486;0.206;240.640;2.200;0.000;1.000;0.000
15/3/2008;20:41:00;0.784;0.162;239.930;3.400;0.000;0.000;0.000
16/3/2008;00:01:00;0.376;0.132;244.810;1.600;0.000;0.000;0.000
16/3/2008;03:21:00;0.226;0.000;245.250;1.000;0.000;0.000;0.000
16/3/2008;06:41:00;0.336;0.110;244.120;1.400;0.000;0.000;0.000
16/3/2008;10:01:00;0.484;0.184;239.680;2.200;0.000;2.000;0.000
16/3/2008;13:21:00;1.396;0.054;237.390;5.800;0.000;0.000;17.000
16/3/2008;16:41:00;0.472;0.100;245.350;2.000;0.000;0.000;0.000
16/3/2008;20:01:00;2.802;0.174;237.710;11.800;0.000;1.000;17.000
16/3/2008;23:21:00;1.534;0.000;242.100;6.400;0.000;0.000;18.000
17/3/2008;02:41:00;0.328;0.096;244.410;1.400;0.000;0.000;0.000
17/3/2008;06:01:00;0.228;0.000;243.290;1.000;0.000;0.000;0.000
17/3/2008;09:21:00;1.352;0.084;236.850;5.600;0.000;0.000;17.000
17/3/2008;12:41:00;1.864;0.244;238.890;8.000;0.000;5.000;17.000
17/3/2008;16:01:00;2.122;0.162;242.120;9.000;0.000;31.000;0.000
17/3/2008;19:21:00;1.000;0.190;236.750;4.200;0.000;0.000;0.000
17/3/2008;22:41:00;0.434;0.064;243.610;1.800;0.000;2.000;0.000
18/3/2008;02:01:00;0.224;0.000;244.180;1.000;0.000;0.000;0.000
18/3/2008;05:21:00;0.226;0.000;244.350;1.000;0.000;0.000;0.000
18/3/2008;08:41:00;1.450;0.106;242.310;6.000;1.000;1.000;18.000
18/3/2008;12:01:00;1.478;0.202;242.080;6.000;0.000;0.000;18.000
18/3/2008;15:21:00;1.440;0.118;243.830;5.800;0.000;2.000;19.000
18/3/2008;18:41:00;1.452;0.220;239.200;6.000;0.000;1.000;17.000
18/3/2008;22:01:00;2.622;0.096;237.430;11.000;0.000;0.000;17.000
19/3/2008;01:21:00;0.248;0.000;242.980;1.000;0.000;0.000;0.000
19/3/2008;04:41:00;0.322;0.106;244.350;1.400;0.000;1.000;0.000
19/3/2008;08:01:00;1.846;0.122;238.530;7.600;0.000;0.000;18.000
19/3/2008;11:21:00;0.216;0.000;240.700;0.800;0.000;0.000;0.000
19/3/2008;14:41:00;0.380;0.112;241.900;1.600;0.000;0.000;0.000
19/3/2008;18:01:00;0.280;0.000;240.660;1.200;0.000;0.000;0.000
19/3/2008;21:21:00;1.022;0.200;241.300;4.400;0.000;1.000;0.000
20/3/2008;00:41:00;0.324;0.102;245.100;1.400;0.000;0.000;0.000
20/3/2008;04:01:00;1.322;0.050;242.370;5.400;0.000;0.000;18.000
20/3/2008;07:21:00;0.438;0.118;243.400;1.800;0.000;2.000;0.000
20/3/2008;10:41:00;1.378;0.000;240.310;5.600;2.000;0.000;18.000
20/3/2008;14:01:00;0.222;0.000;244.000;0.800;0.000;0.000;0.000
20/3/2008;17:21:00;0.334;0.096;240.560;1.400;0.000;0.000;0.000
20/3/2008;20:41:00;1.420;0.068;239.260;6.000;0.000;0.000;0.000
21/3/2008;00:01:00;0.412;0.216;243.880;1.800;0.000;1.000;0.000
21/3/2008;03:21:00;0.500;0.000;246.220;2.000;0.000;0.000;0.000
21/3/2008;06:41:00;1.542;0.084;241.730;6.400;0.000;0.000;18.000
21/3/2008;10:01:00;1.328;0.070;237.920;5.600;0.000;1.000;18.000
21/3/2008;13:21:00;0.318;0.120;245.800;1.400;0.000;0.000;0.000
21/3/2008;16:41:00;3.660;0.246;239.030;15.200;0.000;37.000;17.000
21/3/2008;20:01:00;3.992;0.526;234.840;17.000;37.000;1.000;0.000
21/3/2008;23:21:00;0.388;0.230;244.070;1.800;0.000;1.000;0.000
22/3/2008;02:41:00;0.390;0.224;242.990;1.800;0.000;1.000;0.000
22/3/2008;06:01:00;0.300;0.094;244.940;1.200;0.000;1.000;0.000
22/3/2008;09:21:00;3.632;0.000;239.220;15.000;38.000;0.000;18.000
22/3/2008;12:41:00;0.486;0.000;243.400;2.200;0.000;0.000;0.000
22/3/2008;16:01:00;0.584;0.110;241.770;4.200;1.000;0.000;0.000
22/3/2008;19:21:00;5.158;0.274;230.180;22.400;35.000;0.000;16.000
22/3/2008;22:41:00;1.840;0.078;240.400;7.600;0.000;0.000;17.000
23/3/2008;02:01:00;0.358;0.092;245.840;1.400;0.000;0.000;0.000
23/3/2008;05:21:00;0.240;0.000;249.020;1.000;0.000;0.000;0.000
23/3/2008;08:41:00;2.762;0.000;240.710;11.400;0.000;0.000;18.000
23/3/2008;12:01:00;1.660;0.168;239.760;6.800;0.000;0.000;17.000
23/3/2008;15:21:00;1.576;0.000;243.120;6.600;0.000;1.000;18.000
23/3/2008;18:41:00;4.874;0.212;238.380;20.400;38.000;0.000;18.000
23/3/2008;22:01:00;1.592;0.126;237.040;6.600;0.000;3.000;0.000
24/3/2008;01:21:00;0.554;0.184;243.390;2.400;0.000;0.000;0.000
24/3/2008;04:41:00;0.226;0.000;246.210;1.000;0.000;0.000;0.000
24/3/2008;08:01:00;0.444;0.190;244.930;2.000;0.000;1.000;0.000
24/3/2008;11:21:00;0.334;0.078;240.590;1.400;0.000;2.000;0.000
24/3/2008;14:41:00;1.752;0.188;243.340;7.200;1.000;1.000;18.000
24/3/2008;18:01:00;0.564;0.204;241.490;2.400;0.000;0.000;0.000
24/3/2008;21:21:00;2.426;0.050;240.980;10.000;0.000;0.000;0.000
25/3/2008;00:41:00;0.302;0.056;242.540;1.200;0.000;0.000;0.000
25/3/2008;04:01:00;0.224;0.000;244.700;1.000;0.000;0.000;0.000
25/3/2008;07:21:00;3.082;0.108;238.750;12.800;0.000;0.000;17.000
25/3/2008;10:41:00;1.306;0.000;241.750;5.400;0.000;0.000;18.000
25/3/2008;14:01:00;3.600;0.242;236.640;15.200;0.000;37.000;17.000
25/3/2008;17:21:00;1.608;0.072;241.710;6.600;0.000;0.000;18.000
25/3/2008;20:41:00;3.012;0.074;237.290;13.000;0.000;0.000;7.000
26/3/2008;00:01:00;0.412;0.192;244.500;1.800;0.000;0.000;0.000
26/3/2008;03:21:00;0.228;0.050;246.970;1.000;0.000;0.000;0.000
26/3/2008;06:41:00;0.480;0.000;244.380;2.000;0.000;0.000;0.000
26/3/2008;10:01:00;1.404;0.066;241.230;5.800;0.000;0.000;18.000
26/3/2008;13:21:00;0.696;0.092;244.840;2.800;0.000;3.000;0.000
26/3/2008;16:41:00;0.300;0.072;243.640;1.200;0.000;2.000;0.000
26/3/2008;20:01:00;1.826;0.360;239.960;7.800;0.000;1.000;0.000
26/3/2008;23:21:00;2.668;0.076;243.170;10.800;39.000;2.000;0.000
27/3/2008;02:41:00;0.294;0.070;244.790;1.200;0.000;0.000;0.000
27/3/2008;06:01:00;0.334;0.098;243.870;1.400;0.000;0.000;0.000
27/3/2008;09:21:00;1.474;0.196;240.910;6.000;0.000;0.000;18.000
27/3/2008;12:41:00;1.354;0.078;240.670;5.600;0.000;1.000;18.000
27/3/2008;16:01:00;0.220;0.000;244.700;0.800;0.000;0.000;0.000
27/3/2008;19:21:00;0.630;0.084;238.280;2.600;0.000;0.000;0.000
27/3/2008;22:41:00;1.198;0.110;244.960;5.000;0.000;0.000;0.000
28/3/2008;02:01:00;0.226;0.000;247.330;0.800;0.000;0.000;0.000
28/3/2008;05:21:00;0.300;0.084;244.830;1.200;0.000;0.000;0.000
28/3/2008;08:41:00;1.688;0.000;236.960;7.000;1.000;0.000;17.000
28/3/2008;12:01:00;3.054;0.000;242.060;12.800;0.000;30.000;18.000
28/3/2008;15:21:00;0.232;0.000;243.090;1.000;0.000;0.000;0.000
28/3/2008;18:41:00;0.406;0.194;239.900;1.800;0.000;0.000;0.000
28/3/2008;22:01:00;1.142;0.000;241.000;4.800;0.000;0.000;0.000
29/3/2008;01:21:00;0.298;0.060;243.720;1.200;0.000;0.000;0.000
29/3/2008;04:41:00;1.466;0.128;243.370;6.000;0.000;0.000;18.000
29/3/2008;08:01:00;0.334;0.068;242.680;1.400;0.000;0.000;0.000
29/3/2008;11:21:00;1.888;0.304;239.020;8.600;8.000;0.000;17.000
29/3/2008;14:41:00;1.530;0.092;247.360;6.200;0.000;0.000;18.000
29/3/2008;18:01:00;4.730;0.484;237.670;20.000;38.000;0.000;17.000
29/3/2008;21:21:00;3.234;0.136;235.160;13.600;0.000;0.000;17.000
30/3/2008;00:41:00;2.758;0.050;241.900;11.400;0.000;1.000;18.000
30/3/2008;04:01:00;0.378;0.098;241.510;1.600;1.000;0.000;0.000
30/3/2008;07:21:00;0.328;0.090;242.410;1.400;0.000;0.000;0.000
30/3/2008;10:41:00;0.562;0.060;237.850;2.400;0.000;0.000;0.000
30/3/2008;14:01:00;1.708;0.206;242.970;7.000;0.000;1.000;18.000
30/3/2008;17:21:00;0.718;0.000;242.000;3.000;0.000;0.000;0.000
30/3/2008;20:41:00;5.312;0.000;235.140;22.600;37.000;1.000;17.000
31/3/2008;00:01:00;0.416;0.196;247.400;1.800;0.000;1.000;0.000
31/3/2008;03:21:00;0.406;0.214;242.960;1.800;0.000;0.000;0.000
31/3/2008;06:41:00;0.236;0.000;243.900;1.000;0.000;0.000;0.000
31/3/2008;10:01:00;1.294;0.000;240.990;5.200;0.000;0.000;18.000
31/3/2008;13:21:00;0.332;0.122;244.870;1.400;0.000;0.000;0.000
31/3/2008;16:41:00;0.228;0.000;244.050;1.000;0.000;0.000;0.000
31/3/2008;20:01:00;1.752;0.174;238.780;7.200;0.000;1.000;18.000
31/3/2008;23:21:00;1.512;0.202;241.930;6.200;0.000;1.000;18.000
1/4/2008;02:41:00;0.340;0.078;245.970;1.400;0.000;0.000;0.000
1/4/2008;06:01:00;0.236;0.000;243.540;1.000;0.000;0.000;0.000
1/4/2008;09:21:00;1.576;0.206;241.050;6.600;0.000;0.000;18.000
1/4/2008;12:41:00;3.432;0.068;239.660;14.800;0.000;34.000;18.000
1/4/2008;16:01:00;2.724;0.264;240.780;11.400;0.000;18.000;18.000
1/4/2008;19:21:00;0.330;0.088;240.150;1.400;0.000;2.000;0.000
1/4/2008;22:41:00;1.542;0.280;242.260;6.400;0.000;1.000;18.000
2/4/2008;02:01:00;0.322;0.114;243.830;1.400;0.000;1.000;0.000
2/4/2008;05:21:00;0.230;0.000;241.480;1.000;0.000;0.000;0.000
2/4/2008;08:41:00;1.738;0.082;235.810;7.400;0.000;0.000;18.000
2/4/2008;12:01:00;1.272;0.000;235.050;5.400;0.000;0.000;17.000
2/4/2008;15:21:00;0.322;0.066;239.930;1.400;0.000;0.000;0.000
2/4/2008;18:41:00;2.324;0.288;235.880;10.400;0.000;32.000;0.000
2/4/2008;22:01:00;5.322;0.060;235.350;22.600;37.000;0.000;17.000
3/4/2008;01:21:00;0.226;0.000;238.650;1.000;0.000;0.000;0.000
3/4/2008;04:41:00;0.214;0.000;241.000;0.800;0.000;0.000;0.000
3/4/2008;08:01:00;1.460;0.154;235.890;6.200;0.000;0.000;17.000
3/4/2008;11:21:00;1.364;0.052;241.310;5.600;0.000;0.000;18.000
3/4/2008;14:41:00;0.218;0.000;244.440;0.800;0.000;0.000;0.000
3/4/2008;18:01:00;0.666;0.088;242.280;2.800;0.000;0.000;0.000
